   -0.725832295417785645E+01    0.720293112585042167E-01   -0.386408153700828549E+01   -0.347631231307983413E+01    0.174445880055427549E+00    0.130445718765258789E+00    0.179804039001464827E+00    0.206887924671173118E+00    0.305554586648941029E+00    0.163063805103302002E+03   -0.666221511572653435E+04   -0.623832398925672837E+01    1
   -0.464529514312744141E+01    0.883245708306158783E+00   -0.286907107913494119E+01   -0.350969876766204836E+01    0.290203100442886330E+00    0.961181581020355280E-01    0.319213438034057606E+00    0.376525676250457797E+00    0.316832578182220437E+00    0.157760747671127319E+03   -0.627949704351228502E+04   -0.624027711425674614E+01    1
   -0.411309960484504700E+01    0.799207361051673670E-01   -0.386040743482112880E+01   -0.333230186939239514E+01    0.131600270867347713E+00    0.972815811634063776E-01    0.306327092647552479E+00    0.211854922771453874E+00    0.311016154289245617E+00    0.131908996701240540E+03   -0.526084369279389921E+04   -0.624223023925675147E+01    1
   -0.625009451806545258E+01    0.100941656437732363E+01   -0.348437890803813932E+01   -0.263444645881652839E+01    0.238567140698432906E+00    0.109215849637985224E+00    0.231353139877319314E+00    0.248283636569976818E+00    0.302737945318222013E+00    0.163987473845481873E+03   -0.524177611972443447E+04   -0.624418336425673370E+01    1
   -0.759527847170829773E+01    0.809752261820545494E+00   -0.168393729102611545E+01   -0.397577473163604722E+01    0.322945153713226296E+00    0.703348278999328669E-01    0.245069324970245361E+00    0.304295635223388705E+00    0.324585342407226529E+00    0.146481277942657471E+03   -0.523739851120097956E+04   -0.624613648925673814E+01    1
   -0.774220830202102661E+01    0.126866119006513833E+01   -0.367538397777080528E+01   -0.287643074512481700E+01    0.309226694703102101E+00    0.944699287414550726E-01    0.172036719322204573E+00    0.381768083572387729E+00    0.312112909555435192E+00    0.711272197961807251E+02   -0.491110095302117134E+04   -0.624808961425675236E+01    1
   -0.647997881472110748E+01    0.787445593321122739E+00   -0.384084787011146567E+01   -0.320291262149810807E+01    0.234734798073768597E+00    0.977495551109313909E-01    0.213022768497467041E+00    0.363495159149169966E+00    0.401786613464355458E+00    0.169797047972679138E+03   -0.474536154767998960E+04   -0.625004273925673637E+01    1
   -0.401015347242355347E+01    0.801740901098071668E-01   -0.382370581221580519E+01   -0.260363817691802968E+01    0.263971209526062012E+00    0.128686690330505366E+00    0.292393982410430908E+00    0.308191895484924316E+00    0.301405906677246094E+00    0.192103736996650696E+03   -0.473676202875500803E+04   -0.625199586425673903E+01    1
   -0.591488049924373627E+01    0.409471566214313076E+00   -0.201197622501850137E+01   -0.363781861305236820E+01    0.310718159079551692E+00    0.674388945102691595E-01    0.281437540054321311E+00    0.309808611869812012E+00    0.314806276559829679E+00    0.941855639219284058E+02   -0.457493794981606607E+04   -0.625394898925674969E+01    1
   -0.767086228728294373E+01    0.107457582508207494E+01   -0.334680824887752548E+01   -0.325804336071014422E+01    0.219307873845100393E+00    0.807368218898773249E-01    0.201479911804199219E+00    0.291881489753723189E+00    0.436452931165695168E+00    0.128670114278793335E+03   -0.382042520560316052E+04   -0.625590211425673193E+01    1
   -0.592168343067169189E+01    0.692905507232776552E+00   -0.323247784996032728E+01   -0.352942361354827883E+01    0.338474854826927185E+00    0.141745394468307473E+00    0.159915280342102034E+00    0.361072969436645519E+00    0.441328704357147217E+00    0.123675999641418457E+03   -0.375060138768097977E+04   -0.625785523925673726E+01    1
   -0.509716555476188660E+01    0.122907785696328808E+01   -0.364333307671546924E+01   -0.326471905231475823E+01    0.310363669991493230E+00    0.940498292446136364E-01    0.162309396266937245E+00    0.354029893875122070E+00    0.442444610595703114E+00    0.895514672994613647E+02   -0.316390634909701112E+04   -0.625980836425676213E+01    1
   -0.579038782417774200E+01    0.110023264620308736E+01   -0.318459905755519879E+01   -0.368849793434143081E+01    0.188544354438781731E+00    0.134080344438552851E+00    0.175268840789794905E+00    0.233850002288818359E+00    0.517124068737029985E+00    0.130232449769973755E+03   -0.287393073610506735E+04   -0.626176148925674791E+01    1
   -0.404883460700511932E+01    0.366933840793021160E+00   -0.213270217013359087E+01   -0.277360360622405988E+01    0.169976257681846599E+00    0.800943493843078586E-01    0.162635624408721924E+00    0.216796219348907471E+00    0.303005897998809781E+00    0.888676142692565918E+02   -0.269229101418835671E+04   -0.626371461425672393E+01    1
   -0.530210161209106445E+01    0.842202640434781880E+00   -0.340450710737705231E+01   -0.310479340553283700E+01    0.285116967558860734E+00    0.914400815963745117E-01    0.330114901065826416E+00    0.370452189445495628E+00    0.593330615758895896E+00    0.161127895712852478E+03   -0.255112155611770913E+04   -0.626566773925672837E+01    1
   -0.667212709784507751E+01    0.537283699336969234E-01   -0.266400240111351039E+01   -0.299684846878051747E+01    0.280216318368911699E+00    0.117385041713714597E+00    0.336603856086730935E+00    0.263972985744476363E+00    0.590937870740890547E+00    0.169161891937255859E+03   -0.229506268465312723E+04   -0.626762086425674170E+01    1
   -0.407064306735992432E+01    0.156717812076780660E+01   -0.264584271645545943E+01   -0.349645626068115245E+01    0.219357665181159955E+00    0.997718274593353271E-01    0.286925375461578369E+00    0.229320752620697038E+00    0.577476829290390015E+00    0.197513746619224548E+03   -0.221409353004228660E+04   -0.626957398925675236E+01    1
   -0.799055433273315430E+01    0.128309197575957201E+01   -0.300970201599597953E+01   -0.162999394893646254E+01    0.320523227453231807E+00    0.120496106147766111E+00    0.208784425258636469E+00    0.310767936706543013E+00    0.404407078027725242E+00    0.912924301624298096E+02   -0.219066117972604570E+04   -0.627152711425675413E+01    1
