    0.646084547042846680E+00    0.737453520298004150E+02    0.180500650405883789E+02    0.123487948664500014E+01   -0.394383549690246582E+00   -0.220859098434448242E+01   -0.566590309143066406E+00   -0.151217151982681626E+05   -0.762461894642300742E+01    1
    0.490474969148635864E+03    0.578042542934417725E+02    0.641287958621978760E+02    0.128109321890853112E+01   -0.112829339504241943E+01   -0.187022686004638672E+01   -0.233096200227737427E+01   -0.136692779018890160E+05   -0.762510722767309002E+01    1
    0.454053461551666260E+03    0.611062288284301758E+02    0.897387582063674927E+02    0.721331141437934864E+00   -0.188532269001007080E+01   -0.133792829513549805E+01   -0.217013883590698242E+01   -0.136091687223739573E+05   -0.762559550892310245E+01    1
    0.387974947690963745E+03    0.631564950942993164E+02    0.422021716833114624E+02    0.123352116774587151E+01   -0.188493430614471436E+01   -0.199680173397064209E+01   -0.223771083354949951E+01   -0.131787481957595337E+05   -0.762608379017301452E+01    1
    0.455461323261260986E+03    0.564177024364471436E+02    0.673746067285537720E+02    0.125572898898452046E+01   -0.192068827152252197E+01   -0.132231926918029785E+01   -0.206470909714698792E+01   -0.131506660112380487E+05   -0.762657207142296922E+01    1
    0.448066860437393188E+03    0.667514777183532715E+02    0.790494418144226074E+02    0.603720537273072066E+00   -0.130722761154174805E+01   -0.195618116855621338E+01   -0.257061380147933960E+01   -0.130948394732479719E+05   -0.762706035267305182E+01    1
    0.434607088565826416E+03    0.743785357475280762E+02    0.871468162536621094E+02    0.142575540804922407E+01   -0.183216845989227295E+01   -0.263295459747314453E+01   -0.212130311131477356E+01   -0.130428924231284400E+05   -0.762754863392306248E+01    1
    0.473131388425827026E+03    0.611296570301055908E+02    0.598050588369369507E+02    0.144665448451110890E+01   -0.178663921356201172E+01   -0.206717836856842041E+01   -0.290204170346260071E+01   -0.129612992094374113E+05   -0.762803691517297189E+01    1
    0.494057357311248779E+03    0.690233480930328369E+02    0.614777702093124390E+02    0.926444060116209722E+00   -0.958864092826843262E+00   -0.172844314575195312E+01   -0.188349220156669617E+01   -0.129397644686155727E+05   -0.762852519642303761E+01    1
    0.453692674636840820E+03    0.731174254417419434E+02    0.872708147764205933E+02    0.130036158592327533E+01   -0.109880077838897705E+01   -0.144633030891418457E+01   -0.221407580375671387E+01   -0.129180289801211547E+05   -0.762901347767311488E+01    1
    0.405975013971328735E+03    0.582545828819274902E+02    0.548698854446411133E+02    0.121657916164227076E+01   -0.187049388885498047E+01   -0.262620270252227783E+01   -0.220594811439514160E+01   -0.128078053810157526E+05   -0.762950175892311666E+01    1
    0.307919919490814209E+03    0.655920767784118652E+02    0.737036651372909546E+02    0.150838044196260479E+01   -0.173203551769256592E+01   -0.180449676513671875E+01   -0.206165242195129395E+01   -0.128028159211710663E+05   -0.762999004017312821E+01    1
    0.478309780359268188E+03    0.576317596435546875E+02    0.277707123756408691E+02    0.643669850429166135E+00   -0.145641171932220459E+01   -0.244976282119750977E+01   -0.256037446856498718E+01   -0.127366246203365481E+05   -0.763047832142306248E+01    1
    0.433932483196258545E+03    0.411869180202484131E+02    0.411839514970779419E+02    0.991407737621827656E+00   -0.197890508174896240E+01   -0.263152086734771729E+01   -0.274902838468551636E+01   -0.127159905849383613E+05   -0.763096660267300297E+01    1
    0.359370976686477661E+03    0.282462430000305176E+02    0.851464891433715820E+02    0.106640535964004912E+01   -0.186924767494201660E+01   -0.163245415687561035E+01   -0.191100198030471802E+01   -0.127121635324936651E+05   -0.763145488392297544E+01    1
    0.484020590782165527E+03    0.694345378875732422E+02    0.569598841667175293E+02    0.509499317444385147E+00   -0.180859947204589844E+01   -0.290828943252563477E+01   -0.287405627965927124E+01   -0.126522091437487616E+05   -0.763194316517294968E+01    1
    0.488644212484359741E+03    0.663713693618774414E+02    0.293369185924530029E+02    0.113366512235886030E+01   -0.125332415103912354E+01   -0.180474638938903809E+01   -0.234370487928390503E+01   -0.126044987265617146E+05   -0.763243144642295146E+01    1
    0.413674384355545044E+03    0.483050501346588135E+02    0.488320988416671753E+02    0.121713510287764470E+01   -0.181185293197631836E+01   -0.172445094585418701E+01   -0.221328380703926086E+01   -0.125648692788974950E+05   -0.763291972767294791E+01    1
    0.482201188802719116E+03    0.223641622066497803E+02    0.528193259239196777E+02    0.316322520353079784E+00   -0.168364930152893066E+01   -0.286647844314575195E+01   -0.268557253479957581E+01   -0.124168887886410575E+05   -0.763340800892296389E+01    1
    0.327171802520751953E+03    0.590920507907867432E+02    0.883281683921813965E+02    0.117271420384712655E+01   -0.199647557735443115E+01   -0.262338423728942871E+01   -0.229470345377922058E+01   -0.124042753776753725E+05   -0.763389629017296745E+01    1
    0.486350268125534058E+03    0.233662140369415283E+02    0.178392487764358521E+02    0.111387032046537837E+01   -0.194578814506530762E+01   -0.223239040374755859E+01   -0.279897499084472656E+01   -0.123764297746613083E+05   -0.763438457142298255E+01    1
    0.342251867055892944E+03    0.526455760002136230E+02    0.860413062572479248E+02    0.131494371864633641E+01   -0.159367060661315918E+01   -0.148384988307952881E+01   -0.228100779652595520E+01   -0.123660210232139943E+05   -0.763487285267297366E+01    1
    0.472083985805511475E+03    0.246892905235290527E+02    0.465024769306182861E+02    0.108998674944297091E+01   -0.197372496128082275E+01   -0.174625706672668457E+01   -0.233485954999923706E+01   -0.123575839713139358E+05   -0.763536113392296478E+01    1
    0.486069768667221069E+03    0.639275836944580078E+02    0.477112787961959839E+02    0.150127924139930480E+01   -0.195470798015594482E+01   -0.117837309837341309E+01   -0.213102731108665466E+01   -0.123384037952031031E+05   -0.763584941517303584E+01    1
    0.442313820123672485E+03    0.464111995697021484E+02    0.698444491624832153E+02    0.700054177779306563E+00   -0.897086381912231445E+00   -0.216385126113891602E+01   -0.245513695478439331E+01   -0.123260500145603110E+05   -0.763633769642309268E+01    1
    0.470860332250595093E+03    0.677399611473083496E+02    0.543923771381378174E+02    0.640545825656301582E+00   -0.183307480812072754E+01   -0.129106867313385010E+01   -0.271861243247985840E+01   -0.123260327867661545E+05   -0.763682597767309890E+01    1
    0.467663854360580444E+03    0.568485224246978760E+02    0.117209905385971069E+02    0.137202402416993952E+01   -0.190615487098693848E+01   -0.269540917873382568E+01   -0.209189701080322266E+01   -0.122996731498097233E+05   -0.763731425892307580E+01    1
    0.442914187908172607E+03    0.266872966289520264E+02    0.849598073959350586E+02    0.137507461480929916E+01   -0.105948591232299805E+01   -0.156620311737060547E+01   -0.215405049920082092E+01   -0.122876541472401314E+05   -0.763780254017309979E+01    1
    0.442974209785461426E+03    0.447447645664215088E+02    0.207487589120864868E+02    0.145717647798636407E+01   -0.177468907833099365E+01   -0.222469925880432129E+01   -0.270499679446220398E+01   -0.122604649385138455E+05   -0.763829082142307492E+01    1
    0.336168676614761353E+03    0.592532336711883545E+02    0.660768789052963257E+02    0.108896503356899244E+01   -0.198713648319244385E+01   -0.207006430625915527E+01   -0.194929453730583191E+01   -0.122321559091653016E+05   -0.763877910267307669E+01    1
    0.397390305995941162E+03    0.255545747280120850E+02    0.833898943662643433E+02    0.108941880082032050E+01   -0.137368381023406982E+01   -0.168804347515106201E+01   -0.227075117826461792E+01   -0.122092728416433438E+05   -0.763926738392312288E+01    1
    0.457922458648681641E+03    0.488316106796264648E+02    0.120545500516891479E+02    0.944536306103169854E+00   -0.181065094470977783E+01   -0.225490605831146240E+01   -0.225296366214752197E+01   -0.121964277602058301E+05   -0.763975566517305715E+01    1
    0.448109984397888184E+03    0.517794978618621826E+02    0.473476034402847290E+02    0.121835791209150868E+01   -0.192024075984954834E+01   -0.299453866481781006E+01   -0.207254442572593689E+01   -0.121728342510111761E+05   -0.764024394642301008E+01    1
    0.426775872707366943E+03    0.497587895393371582E+02    0.394283223152160645E+02    0.425038394250823182E+00   -0.154273355007171631E+01   -0.269637215137481689E+01   -0.269741895794868469E+01   -0.121358996296026453E+05   -0.764073222767305538E+01    1
    0.466290563344955444E+03    0.420995664596557617E+02    0.336346167325973511E+02    0.140408567327690426E+01   -0.135828769207000732E+01   -0.207592284679412842E+01   -0.261888849735260010E+01   -0.121328850237812021E+05   -0.764122050892309090E+01    1
    0.476960361003875732E+03    0.293838536739349365E+02    0.389271032810211182E+02    0.115469423303018259E+01   -0.144339740276336670E+01   -0.224243283271789551E+01   -0.230312260985374451E+01   -0.121291462575935293E+05   -0.764170879017307225E+01    1
    0.477553874254226685E+03    0.350047838687896729E+02    0.548199319839477539E+02    0.156168896880153674E+01   -0.151497304439544678E+01   -0.212659835815429688E+01   -0.208067837357521057E+01   -0.120931455996132463E+05   -0.764219707142301097E+01    1
    0.493664830923080444E+03    0.349993872642517090E+02    0.368386656045913696E+02    0.142095117784372804E+01   -0.169361865520477295E+01   -0.294627404212951660E+01   -0.209271627664566040E+01   -0.120921686232072043E+05   -0.764268535267297633E+01    1
    0.308558255434036255E+03    0.614350748062133789E+02    0.861253023147583008E+02    0.746028969324570412E+00   -0.181918382644653320E+01   -0.145650720596313477E+01   -0.194988581538200378E+01   -0.120466450427758755E+05   -0.764317363392297988E+01    1
    0.476855605840682983E+03    0.587594997882843018E+02    0.612821996212005615E+01    0.452651513802099559E+00   -0.179144394397735596E+01   -0.286402273178100586E+01   -0.285568270087242126E+01   -0.120283874869081756E+05   -0.764366191517297100E+01    1
    0.481070190668106079E+03    0.749869358539581299E+02    0.552129292488098145E+02    0.142188394733407053E+01   -0.151901018619537354E+01   -0.291486430168151855E+01   -0.294733706116676331E+01   -0.120276411618753082E+05   -0.764415019642295945E+01    1
    0.430597037076950073E+03    0.432669138908386230E+02    0.179320746660232544E+02    0.132161501271019377E+01   -0.179816961288452148E+01   -0.290674281120300293E+01   -0.223841372132301331E+01   -0.120099697880923522E+05   -0.764463847767300830E+01    1
    0.494834482669830322E+03    0.209301066398620605E+02    0.558425080776214600E+02    0.109424575421814341E+01   -0.105293333530426025E+01   -0.226110482215881348E+01   -0.245628538727760315E+01   -0.119939003140766818E+05   -0.764512675892301008E+01    1
    0.350722879171371460E+03    0.731389725208282471E+02    0.230066210031509399E+02    0.119451131475056704E+01   -0.174313592910766602E+01   -0.186221575736999512E+01   -0.214417922496795654E+01   -0.119793481982056783E+05   -0.764561504017302518E+01    1
    0.489953249692916870E+03    0.170287370681762695E+02    0.782476061582565308E+02    0.661083521430558263E+00   -0.101392483711242676E+01   -0.260783696174621582E+01   -0.243523749709129333E+01   -0.119788964099267760E+05   -0.764610332142305804E+01    1
    0.412694990634918213E+03    0.216057980060577393E+02    0.591444361209869385E+02    0.134880737834529274E+01   -0.194174003601074219E+01   -0.238459968566894531E+01   -0.291973251104354858E+01   -0.119649553677335680E+05   -0.764659160267305360E+01    1
    0.489109069108963013E+03    0.713306057453155518E+02    0.717583072185516357E+02    0.131887016267301616E+01   -0.159278249740600586E+01   -0.237029194831848145E+01   -0.184325250983238220E+01   -0.119554944279350020E+05   -0.764707988392301274E+01    1
    0.484456509351730347E+03    0.309286022186279297E+02    0.687890213727951050E+02    0.144951688591046901E+01   -0.186450624465942383E+01   -0.246322619915008545E+01   -0.188918146491050720E+01   -0.119546183962787891E+05   -0.764756816517299320E+01    1
    0.456058770418167114E+03    0.614879107475280762E+02    0.391484874486923218E+02    0.106798032292641221E+01   -0.150778162479400635E+01   -0.178618395328521729E+01   -0.289382654428482056E+01   -0.119468003564640912E+05   -0.764805644642299320E+01    1
    0.389228284358978271E+03    0.526082611083984375E+02    0.817641752958297729E+02    0.939647673390089921E+00   -0.395568847656250000E+00   -0.179623341560363770E+01   -0.216794821619987488E+01   -0.119098158197698976E+05   -0.764854472767295235E+01    1
    0.491380929946899414E+03    0.481154394149780273E+02    0.857254225015640259E+02    0.103861836548330722E+01   -0.967636585235595703E+00   -0.226651251316070557E+01   -0.287228900194168091E+01   -0.119043810275782143E+05   -0.764903300892298343E+01    1
    0.473144710063934326E+03    0.748205959796905518E+02    0.835790169239044189E+02    0.293150345657651579E+00   -0.255920290946960449E+00   -0.214219307899475098E+01   -0.244383546710014343E+01   -0.118294794417660542E+05   -0.764952129017302163E+01    1
    0.441736519336700439E+03    0.362288260459899902E+02    0.557202905416488647E+02    0.498899508875058184E+00   -0.189476168155670166E+01   -0.148770010471343994E+01   -0.279248598217964172E+01   -0.118228856805748237E+05   -0.765000957142306071E+01    1
    0.453870713710784912E+03    0.704814934730529785E+02    0.130889654159545898E+02    0.976385127648149220E+00   -0.170034384727478027E+01   -0.171269845962524414E+01   -0.276623490452766418E+01   -0.118194728821822609E+05   -0.765049785267303495E+01    1
    0.446173131465911865E+03    0.359853672981262207E+02    0.350093185901641846E+02    0.316968755886546549E+00   -0.127749824523925781E+01   -0.242621767520904541E+01   -0.233439701795578003E+01   -0.117889742870527807E+05   -0.765098613392305005E+01    1
    0.359174638986587524E+03    0.581206047534942627E+02    0.333401370048522949E+02    0.112740994171626108E+01   -0.156579244136810303E+01   -0.237254333496093750E+01   -0.245380449295043945E+01   -0.117761914359435159E+05   -0.765147441517303584E+01    1
    0.443944364786148071E+03    0.728312838077545166E+02    0.138777494430541992E+00    0.557348017130735673E+00   -0.151816618442535400E+01   -0.284723472595214844E+01   -0.246835860610008240E+01   -0.117305079462866270E+05   -0.765196269642298166E+01    1
    0.424261510372161865E+03    0.557308423519134521E+02    0.695053589344024658E+02    0.141265670813895161E+01   -0.479895472526550293E+00   -0.176258635520935059E+01   -0.239570322632789612E+01   -0.117295879219417930E+05   -0.765245097767304649E+01    1
    0.485093295574188232E+03    0.473010885715484619E+02    0.432476967573165894E+02    0.147079745269501228E+01   -0.684809207916259766E+00   -0.253806662559509277E+01   -0.232332202792167664E+01   -0.117256394138613286E+05   -0.765293925892309801E+01    1
    0.474889129400253296E+03    0.549147284030914307E+02    0.636519795656204224E+02    0.138220069342691243E+01   -0.113723087310791016E+01   -0.183437645435333252E+01   -0.295650842785835266E+01   -0.117100581558636040E+05   -0.765342754017306071E+01    1
    0.331259608268737793E+03    0.254425621032714844E+02    0.699046808481216431E+02    0.151952161615615977E+01   -0.190673184394836426E+01   -0.222371554374694824E+01   -0.252689215540885925E+01   -0.116956612632296110E+05   -0.765391582142303228E+01    1
    0.496627599000930786E+03    0.496116364002227783E+02    0.706942266225814819E+02    0.212574654215466979E+00   -0.996436238288879395E+00   -0.132486319541931152E+01   -0.253832462430000305E+01   -0.116920684960675553E+05   -0.765440410267305094E+01    1
    0.440296411514282227E+03    0.639763104915618896E+02    0.393205726146697998E+02    0.126726368919223242E+01   -0.966722130775451660E+00   -0.225092244148254395E+01   -0.273946049809455872E+01   -0.116722967584277267E+05   -0.765489238392309268E+01    1
    0.338625848293304443E+03    0.515994679927825928E+02    0.872775524854660034E+02    0.110366934704069930E+01   -0.166432952880859375E+01   -0.204370903968811035E+01   -0.188045474886894226E+01   -0.116686245985293408E+05   -0.765538066517307492E+01    1
    0.464400917291641235E+03    0.504432356357574463E+02    0.274251794815063477E+02    0.136197231444345457E+01   -0.135419344902038574E+01   -0.243254053592681885E+01   -0.212971019744873047E+01   -0.116258355189293543E+05   -0.765586894642309002E+01    1
    0.447967022657394409E+03    0.637685573101043701E+02    0.672056919336318970E+02    0.825825639127490518E+00   -0.409338831901550293E+00   -0.237881755828857422E+01   -0.249294462800025940E+01   -0.116028846552541290E+05   -0.765635722767305094E+01    1
    0.461568206548690796E+03    0.348791384696960449E+02    0.343372213840484619E+02    0.119027849690466558E+01   -0.139202308654785156E+01   -0.181458723545074463E+01   -0.247607114911079407E+01   -0.115908998009763218E+05   -0.765684550892304472E+01    1
    0.346126466989517212E+03    0.204590964317321777E+02    0.894671362638473511E+02    0.667946776158578226E+00   -0.171402430534362793E+01   -0.244009006023406982E+01   -0.212102296948432922E+01   -0.115557758656446458E+05   -0.765733379017309979E+01    1
    0.497414916753768921E+03    0.663914501667022705E+02    0.492398267984390259E+02    0.970374706712832880E+00   -0.671522259712219238E+00   -0.197955238819122314E+01   -0.285919550061225891E+01   -0.115366070249349013E+05   -0.765782207142306426E+01    1
    0.275366723537445068E+03    0.555603969097137451E+02    0.619180065393447876E+02    0.124956058119185931E+01   -0.194339036941528320E+01   -0.166438043117523193E+01   -0.244622948765754700E+01   -0.115343330200737128E+05   -0.765831035267307936E+01    1
    0.441518604755401611E+03    0.676309204101562500E+02    0.469983422756195068E+02    0.141002274147281370E+01   -0.803260803222656250E+00   -0.163320779800415039E+01   -0.187901440262794495E+01   -0.115331860736542931E+05   -0.765879863392310867E+01    1
    0.462828308343887329E+03    0.248224425315856934E+02    0.437416791915893555E+01    0.140463513181059163E+01   -0.157040429115295410E+01   -0.285434794425964355E+01   -0.265445473790168762E+01   -0.115227652994066702E+05   -0.765928691517305360E+01    1
    0.297821938991546631E+03    0.478323268890380859E+02    0.753649449348449707E+02    0.152173102014382500E+01   -0.188008856773376465E+01   -0.260830569267272949E+01   -0.242699715495109558E+01   -0.115032346370510986E+05   -0.765977519642298965E+01    1
    0.457642942667007446E+03    0.467044043540954590E+02    0.469922161102294922E+02    0.107981811210785450E+01   -0.118105447292327881E+01   -0.173522186279296875E+01   -0.282350587844848633E+01   -0.114803704396816211E+05   -0.766026347767305182E+01    1
    0.367884933948516846E+03    0.630920577049255371E+02    0.269868850708007812E+02    0.133381910011245219E+01   -0.132110512256622314E+01   -0.229179990291595459E+01   -0.236042666435241699E+01   -0.114658474397832124E+05   -0.766075175892307669E+01    1
    0.429575711488723755E+03    0.410029792785644531E+02    0.680671048164367676E+02    0.127407541029083005E+01   -0.145918583869934082E+01   -0.292262744903564453E+01   -0.201999384164810181E+01   -0.114514983388390647E+05   -0.766124004017307492E+01    1
    0.420751720666885376E+03    0.678878474235534668E+02    0.426378107070922852E+02    0.132529567827333361E+01   -0.681201934814453125E+00   -0.208290278911590576E+01   -0.255508232116699219E+01   -0.114471958259365001E+05   -0.766172832142311666E+01    1
    0.450513839721679688E+03    0.561997568607330322E+02    0.663308894634246826E+02    0.127285815971615612E+01   -0.160067665576934814E+01   -0.105960917472839355E+01   -0.233131054043769836E+01   -0.114284158016691581E+05   -0.766221660267309002E+01    1
    0.499258905649185181E+03    0.462600803375244141E+02    0.387652856111526489E+02    0.115680056298084089E+01   -0.545801639556884766E+00   -0.283343136310577393E+01   -0.245207551121711731E+01   -0.114210316871005925E+05   -0.766270488392305893E+01    1
    0.433245658874511719E+03    0.234833908081054688E+02    0.811797487735748291E+02    0.150045091760164784E+01   -0.793360948562622070E+00   -0.246710038185119629E+01   -0.216675820946693420E+01   -0.114160279387478822E+05   -0.766319316517302696E+01    1
    0.394922763109207153E+03    0.411982047557830811E+02    0.425934308767318726E+02    0.573773780898060526E+00   -0.184615027904510498E+01   -0.294989895820617676E+01   -0.295748147368431091E+01   -0.114061801849621297E+05   -0.766368144642305449E+01    1
    0.492465376853942871E+03    0.402995109558105469E+02    0.631096851825714111E+02    0.990792191027565994E+00   -0.174524307250976562E+00   -0.183314275741577148E+01   -0.219568777084350586E+01   -0.113892605427252602E+05   -0.766416972767314064E+01    1
    0.391647428274154663E+03    0.461716604232788086E+02    0.425396257638931274E+02    0.127236342434552108E+01   -0.169638121128082275E+01   -0.154446077346801758E+01   -0.263320553302764893E+01   -0.113890559251722389E+05   -0.766465800892310245E+01    1
    0.442404896020889282E+03    0.706117808818817139E+02    0.383088541030883789E+02    0.443949823368860075E+00   -0.104908311367034912E+01   -0.171934866905212402E+01   -0.278228136897087097E+01   -0.113787765962785252E+05   -0.766514629017305360E+01    1
    0.408846914768218994E+03    0.569329655170440674E+02    0.417484170198440552E+02    0.152832794859927401E+01   -0.135061025619506836E+01   -0.260379338264465332E+01   -0.207166272401809692E+01   -0.113776488875233499E+05   -0.766563457142304472E+01    1
